0.272 	 13 
0.273 	 12 
0.274 	 16 
0.275 	 17 
0.276 	 16 
0.277 	 12 
0.278 	 17 
0.279 	 14 
0.280 	 21 
0.281 	 27 
0.282 	 22 
0.283 	 42 
0.284 	 16 
0.285 	 15 
0.286 	 10 
0.287 	 21 
0.288 	 10 
0.289 	 17 
0.290 	 8 
0.291 	 7 
0.292 	 3 
0.293 	 3 
0.294 	 2 
0.295 	 6 
0.296 	 28 
0.297 	 9 
0.298 	 2 
0.299 	 4 
0.300 	 3 
0.301 	 4 
0.302 	 4 
0.303 	 3 
0.304 	 1 
0.305 	 4 
0.306 	 5 
0.307 	 1 
0.308 	 33 
0.309 	 0 
0.310 	 7 
0.311 	 2 
0.312 	 1 
0.313 	 4 
0.314 	 3 
0.315 	 2 
0.316 	 5 
0.317 	 0 
0.318 	 5 
0.319 	 4 
0.320 	 20 
0.321 	 16 
0.322 	 4 
0.323 	 5 
0.324 	 1 
0.325 	 3 
0.326 	 4 
0.327 	 6 
0.328 	 2 
0.329 	 1 
0.330 	 4 
0.331 	 5 
0.332 	 34 
0.333 	 4 
0.334 	 3 
0.335 	 5 
0.336 	 1 
0.337 	 7 
0.338 	 2 
0.339 	 3 
0.340 	 3 
0.341 	 5 
0.342 	 3 
0.343 	 6 
0.344 	 30 
0.345 	 8 
0.346 	 3 
0.347 	 2 
0.348 	 5 
0.349 	 4 
0.350 	 2 
0.351 	 2 
0.352 	 4 
0.353 	 3 
0.354 	 5 
0.355 	 33 
0.356 	 4 
0.357 	 3 
0.358 	 2 
0.359 	 3 
0.360 	 4 
0.361 	 4 
0.362 	 2 
0.363 	 4 
0.364 	 3 
0.365 	 42 
0.366 	 3 
0.367 	 4 
0.368 	 2 
0.369 	 5 
0.370 	 3 
0.371 	 3 
0.372 	 3 
0.373 	 3 
0.374 	 5 
0.375 	 5 
0.376 	 37 
0.377 	 6 
0.378 	 4 
0.379 	 3 
0.380 	 6 
0.381 	 2 
0.382 	 3 
0.383 	 3 
0.384 	 9 
0.385 	 22 
0.386 	 7 
0.387 	 7 
0.388 	 4 
0.389 	 4 
0.390 	 1 
0.391 	 5 
0.392 	 3 
0.393 	 5 
0.394 	 7 
0.395 	 32 
0.396 	 6 
0.397 	 1 
0.398 	 3 
0.399 	 6 
0.400 	 4 
0.401 	 2 
0.402 	 5 
0.403 	 5 
0.404 	 35 
0.405 	 6 
0.406 	 1 
0.407 	 6 
0.408 	 4 
0.409 	 4 
0.410 	 1 
0.411 	 7 
0.412 	 36 
0.413 	 6 
0.414 	 5 
0.415 	 3 
0.416 	 3 
0.417 	 3 
0.418 	 6 
0.419 	 5 
0.420 	 22 
0.421 	 24 
0.422 	 1 
0.423 	 3 
0.424 	 4 
0.425 	 10 
0.426 	 2 
0.427 	 4 
0.428 	 40 
0.429 	 5 
0.430 	 1 
0.431 	 2 
0.432 	 7 
0.433 	 3 
0.434 	 5 
0.435 	 10 
0.436 	 38 
0.437 	 2 
0.438 	 6 
0.439 	 5 
0.440 	 3 
0.441 	 4 
0.442 	 12 
0.443 	 36 
0.444 	 3 
0.445 	 3 
0.446 	 10 
0.447 	 3 
0.448 	 4 
0.449 	 39 
0.450 	 7 
0.451 	 3 
0.452 	 4 
0.453 	 0 
0.454 	 8 
0.455 	 30 
0.456 	 22 
0.457 	 1 
0.458 	 6 
0.459 	 7 
0.460 	 4 
0.461 	 43 
0.462 	 9 
0.463 	 1 
0.464 	 5 
0.465 	 5 
0.466 	 15 
0.467 	 38 
0.468 	 4 
0.469 	 6 
0.470 	 4 
0.471 	 12 
0.472 	 45 
0.473 	 2 
0.474 	 3 
0.475 	 7 
0.476 	 50 
0.477 	 5 
0.478 	 6 
0.479 	 1 
0.480 	 37 
0.481 	 19 
0.482 	 1 
0.483 	 5 
0.484 	 50 
0.485 	 5 
0.486 	 1 
0.487 	 12 
0.488 	 42 
0.489 	 5 
0.490 	 10 
0.491 	 44 
0.492 	 5 
0.493 	 52 
0.494 	 10 
0.495 	 44 
0.496 	 18 
0.497 	 54 
0.498 	 14 
0.499 	 61 
0.500 	 123 
