0.321 	 22 
0.322 	 7 
0.323 	 7 
0.324 	 2 
0.325 	 8 
0.326 	 2 
0.327 	 3 
0.328 	 6 
0.329 	 2 
0.330 	 4 
0.331 	 8 
0.332 	 14 
0.333 	 16 
0.334 	 3 
0.335 	 5 
0.336 	 4 
0.337 	 4 
0.338 	 6 
0.339 	 5 
0.340 	 6 
0.341 	 2 
0.342 	 7 
0.343 	 8 
0.344 	 24 
0.345 	 3 
0.346 	 11 
0.347 	 6 
0.348 	 5 
0.349 	 4 
0.350 	 2 
0.351 	 6 
0.352 	 4 
0.353 	 3 
0.354 	 11 
0.355 	 23 
0.356 	 4 
0.357 	 1 
0.358 	 8 
0.359 	 2 
0.360 	 6 
0.361 	 4 
0.362 	 6 
0.363 	 5 
0.364 	 6 
0.365 	 15 
0.366 	 19 
0.367 	 9 
0.368 	 7 
0.369 	 8 
0.370 	 6 
0.371 	 3 
0.372 	 6 
0.373 	 2 
0.374 	 4 
0.375 	 5 
0.376 	 24 
0.377 	 5 
0.378 	 8 
0.379 	 6 
0.380 	 3 
0.381 	 6 
0.382 	 5 
0.383 	 4 
0.384 	 5 
0.385 	 5 
0.386 	 23 
0.387 	 7 
0.388 	 9 
0.389 	 11 
0.390 	 4 
0.391 	 4 
0.392 	 2 
0.393 	 5 
0.394 	 5 
0.395 	 18 
0.396 	 5 
0.397 	 5 
0.398 	 9 
0.399 	 9 
0.400 	 8 
0.401 	 3 
0.402 	 4 
0.403 	 6 
0.404 	 24 
0.405 	 9 
0.406 	 7 
0.407 	 7 
0.408 	 13 
0.409 	 4 
0.410 	 6 
0.411 	 3 
0.412 	 13 
0.413 	 9 
0.414 	 8 
0.415 	 5 
0.416 	 7 
0.417 	 10 
0.418 	 6 
0.419 	 5 
0.420 	 10 
0.421 	 23 
0.422 	 4 
0.423 	 6 
0.424 	 5 
0.425 	 13 
0.426 	 3 
0.427 	 7 
0.428 	 15 
0.429 	 12 
0.430 	 8 
0.431 	 8 
0.432 	 9 
0.433 	 12 
0.434 	 8 
0.435 	 8 
0.436 	 17 
0.437 	 6 
0.438 	 6 
0.439 	 12 
0.440 	 3 
0.441 	 9 
0.442 	 8 
0.443 	 21 
0.444 	 11 
0.445 	 7 
0.446 	 10 
0.447 	 6 
0.448 	 8 
0.449 	 11 
0.450 	 18 
0.451 	 10 
0.452 	 7 
0.453 	 10 
0.454 	 6 
0.455 	 18 
0.456 	 15 
0.457 	 8 
0.458 	 8 
0.459 	 8 
0.460 	 13 
0.461 	 17 
0.462 	 12 
0.463 	 11 
0.464 	 10 
0.465 	 12 
0.466 	 11 
0.467 	 19 
0.468 	 10 
0.469 	 9 
0.470 	 14 
0.471 	 10 
0.472 	 17 
0.473 	 14 
0.474 	 9 
0.475 	 13 
0.476 	 16 
0.477 	 18 
0.478 	 5 
0.479 	 13 
0.480 	 14 
0.481 	 14 
0.482 	 9 
0.483 	 7 
0.484 	 9 
0.485 	 10 
0.486 	 8 
0.487 	 6 
0.488 	 15 
0.489 	 9 
0.490 	 11 
0.491 	 13 
0.492 	 9 
0.493 	 16 
0.494 	 13 
0.495 	 21 
0.496 	 15 
0.497 	 28 
0.498 	 31 
0.499 	 34 
0.499 	 28 
